"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
1072,1164,1092,1011,1071,1106,1014,1089,1065,1135,1101,1188,1092,1049,1134,1181,1076,1173,1179,1012,1137,1138,1159,1095,1200,1054,1160,1174,1079,1046,1109,1059,1065,1172,1002,1171,1027,1006,1180,1149,1017,1092,1166,1157,1044,1192,1074,1069,1069,1033,1074,1156,1123,1052,1100,1199,1026,1139,1002,1160,1158,1097,1196,1021,1072,1004,1078,1069,1197,1144,1183,1133,1043,1004,1022,1044,1156,1006,1076,1092,1126,1172,1090,1076,1055,1005,1134,1154,1060,1062,1138,1033,1004,1181,1123,1118,1067,1143,1080,1178,1144,1145,1171,1030,1135,1199,1022,1178,1137,1163,1030,1085,1032,1194,1136,1060,1174,1024,1042,1063,1178,1074,1110,1182,1074,1158,1146,1188,1097,1114,1181,1183,1012,1059,1116,1135,1011,1092,1198,1046,1164,1193,1061,1054,1195,1071,1069,1109,1044,1011,1000,1162,1009,1136,1026,1149,1085,1011,1001,1067,1108,1089,1180,1084,1026,1183,1087,1129,1047,1020,1192,1130,1164,1035,1034,1041,1057,1115,1175,1040,1116,1041,1025,1077,1086,1099,1178,1120,1173,1199,1045,1043,1001,1184,1154,1016,1176,1025,1072,1133
1147.04,1245.48,1135.68,960.45,1113.84,1150.24,963.3,1143.45,1139.55,1191.75,1145.04,1235.52,759.36,996.55,1190.7,1228.24,1151.32,1255.11,1226.16,961.4,1216.59,1217.66,1205.36,1171.65,1284,1106.7,1206.4,1220.96,1122.16,1119.22,1164.45,1133.13,1107.6,1218.88,951.9,1112.45,975.65,955.7,1239,1194.96,966.15,1135.68,846.22,1203.28,1096.2,1239.68,1149.18,1111.76,1111.76,1105.31,1116.96,1213.8,1179.15,1094.08,1045,1139.05,974.7,1184.56,951.9,1206.4,1100.1,1151.85,1243.84,1092.47,1114.88,1054.2,1131.9,1015.55,1137.15,1086.8,1242.15,1178.32,1116.01,1044.16,1073.1,1085.76,1098.2,1056.3,1119.04,1168.44,1171.04,1218.88,1133.6,1022.2,1128.85,1055.25,1179.36,1096.3,1102.4,1115.1,1081.1,608.39,1044.16,1121.95,1167.92,1162.72,1109.68,1188.72,1134,1119.1,1189.76,1202.25,1229.55,978.5,1214.45,1282.93,1062.88,1236.9,1193.85,1221.15,1081.5,1139.25,1083.6,1253.7,1079.2,1102.4,1256.18,1095.68,1094.1,1137.41,1260.46,1020.3,1154.4,1241.1,1116.96,1204.32,1226.22,1128.6,1140.88,1158.56,1240.05,1230.32,1062.6,1133.13,1160.64,1180.4,1061.55,1168.44,1245.92,1087.84,1245.48,1133.35,1103.44,1001.3,1242.8,1017.45,1143.83,1153.36,1096.2,1061.55,723,1243.34,1049.36,1181.44,974.7,1229.43,753.04,1051.44,1041.04,1109.68,1185.56,1132.56,1227.2,1127.36,974.7,1230.32,1032.65,1174.16,994.65,1060.8,1132.4,1073.5,1210.56,983.25,1075.36,1093.05,1099.28,1159.6,1222,988,1160.64,1113.87,973.75,1130.85,1140.3,1153.95,1236.9,1198.4,1219.92,1246.96,1097.25,990.85,1041.04,1243.2,1200.16,1066.8,1258.32,1066,1125.6,1076.35
1227.3328,1332.6636,1181.1072,912.4275,1158.3936,1196.2496,915.135,1200.6225,1219.3185,1251.3375,1190.8416,1284.9408,413.08068,946.7225,1250.235,1277.3696,1231.9124,1342.9677,1275.2064,913.33,1301.7513,1302.8962,1253.5744,1253.6655,1373.88,1162.035,1254.656,1269.7984,1167.0464,1197.5654,1222.6725,1212.4491,1151.904,1267.6352,904.305,1056.8275,926.8675,907.915,1300.95,1242.7584,917.8425,1181.1072,503.7506,1251.4112,1151.01,1289.2672,1229.6226,1156.2304,1156.2304,1182.6817,1161.6384,1274.49,1238.1075,1137.8432,992.75,1082.0975,925.965,1231.9424,904.305,1254.656,1045.095,1209.4425,1293.5936,1168.9429,1159.4752,1106.91,1188.495,964.7725,1080.2925,1032.46,1304.2575,1225.4528,1194.1307,1085.9264,1126.755,1129.1904,1043.29,1109.115,1163.8016,1250.2308,1217.8816,1267.6352,1178.944,971.09,1207.8695,1108.0125,1226.5344,1041.485,1146.496,1170.855,1027.045,204.5677,1085.9264,1065.8525,1214.6368,1209.2288,1154.0672,1236.2688,1190.7,1063.145,1237.3504,1262.3625,1291.0275,929.575,1299.4615,1372.7351,1105.3952,1298.745,1253.5425,1282.2075,1135.575,1196.2125,1137.78,1316.385,1025.24,1146.496,1344.1126,1172.3776,1148.805,1217.0287,1348.6922,969.285,1200.576,1303.155,1161.6384,1252.4928,1312.0554,1072.17,1186.5152,1204.9024,1302.0525,1279.5328,1115.73,1212.4491,1207.0656,1227.616,1114.6275,1250.2308,1295.7568,1131.3536,1332.6636,1076.6825,1147.5776,951.235,1292.512,966.5775,1223.8981,1199.4944,1151.01,1114.6275,431.83416,1330.3738,1091.3344,1228.6976,925.965,1315.4901,407.55212,1093.4976,1082.6816,1154.0672,1268.5492,1177.8624,1276.288,1172.4544,925.965,1279.5328,981.0175,1221.1264,944.9175,1103.232,1075.78,1019.825,1258.9824,934.0875,1118.3744,1147.7025,1143.2512,1205.984,1270.88,938.6,1207.0656,1191.8409,925.0625,1187.3925,1197.315,1211.6475,1298.745,1282.288,1268.7168,1296.8384,1152.1125,941.3075,1082.6816,1305.36,1248.1664,1120.14,1346.4024,1108.64,1181.88,1022.5325
1313.246096,1425.950052,1228.351488,866.806125,1204.729344,1244.099584,869.37825,1260.653625,1304.670795,1313.904375,1238.475264,1336.338432,52.6240271999999,899.386375,1312.74675,1328.464384,1318.146268,1436.975439,1326.214656,867.6635,1392.873891,1394.098934,1303.717376,1341.422085,1470.0516,1220.13675,1304.84224,1320.590336,1213.728256,1281.394978,1283.806125,1297.320537,1197.98016,1318.340608,859.08975,1003.986125,880.524125,862.51925,1365.9975,1292.468736,871.950375,1228.351488,137.029942,1301.467648,1208.5605,1340.837888,1315.696182,1202.479616,1202.479616,1265.469419,1208.103936,1338.2145,1300.012875,1183.356928,943.1125,1027.992625,879.66675,1281.220096,859.08975,1304.84224,992.84025,1269.914625,1345.337344,1250.768903,1205.854208,1162.2555,1247.91975,916.533875,1026.277875,980.837,1369.470375,1274.470912,1277.719849,1129.363456,1183.09275,1174.358016,991.1255,1164.57075,1210.353664,1337.746956,1266.596864,1318.340608,1226.10176,922.5355,1292.420365,1163.413125,1275.595776,989.41075,1192.35584,1229.39775,975.69275,0,1129.363456,1012.559875,1263.222272,1257.597952,1200.229888,1285.719552,1250.235,1009.98775,1286.844416,1325.480625,1355.578875,883.09625,1390.423805,1468.826557,1149.611008,1363.68225,1316.219625,1346.317875,1192.35375,1256.023125,1194.669,1382.20425,973.978,1192.35584,1438.200482,1254.444032,1206.24525,1302.220709,1443.100654,920.82075,1248.59904,1368.31275,1208.103936,1302.592512,1403.899278,1018.5615,1233.975808,1253.098496,1367.155125,1330.714112,1171.5165,1297.320537,1255.348224,1276.72064,1170.358875,1337.746956,1347.587072,1176.607744,1425.950052,1022.848375,1193.480704,903.67325,1344.21248,918.248625,1309.570967,1247.474176,1208.5605,1170.358875,125.792268,1423.499966,1134.987776,1277.845504,879.66675,1407.574407,47.9952448,1137.237504,1125.988864,1200.229888,1357.347644,1224.976896,1327.33952,1219.352576,879.66675,1330.714112,931.966625,1269.971456,897.671625,1147.36128,1021.991,968.83375,1309.341696,887.383125,1163.109376,1205.087625,1188.981248,1254.22336,1321.7152,891.67,1255.348224,1275.269763,878.809375,1246.762125,1257.18075,1272.229875,1363.68225,1372.04816,1319.465472,1348.711936,1209.718125,894.242125,1125.988864,1370.628,1298.093056,1176.147,1440.650568,1152.9856,1240.974,971.405875
1002.87692272,1151.56455564,949.629568520923,447.34549875,875.59951776,1293.86356736,825.9093375,1323.68630625,1395.99775065,1379.59959375,1288.01427456,1389.79196928,54.7289882879999,854.41705625,1378.3840875,1381.60295936,1410.41650676,1537.56371973,1379.26324224,824.280325,1490.37506337,1491.68585938,1355.86607104,1435.32163095,1572.955212,1281.1435875,1357.0359296,1373.41394944,1262.27738624,1371.09262646,1347.99643125,1388.13297459,1245.8993664,1371.07423232,816.1352625,953.78681875,836.49791875,819.3932875,1434.297375,1344.16748544,828.35285625,1277.48554752,146.62203794,1353.52635392,1268.988525,1394.47140352,1407.79491474,1250.57880064,1250.57880064,1354.05227833,1256.42809344,1405.125225,1365.01351875,1230.69120512,895.956875,976.59299375,835.6834125,1332.46889984,816.1352625,1357.0359296,943.1982375,1333.41035625,1399.15083776,1338.32272621,1254.08837632,1220.368275,1310.3157375,870.70718125,974.96398125,931.79515,1437.94389375,1325.44974848,1367.16023843,1174.53799424,1242.2473875,1221.33233664,941.569225,1222.7992875,1258.76781056,1431.38924292,1317.26073856,1371.07423232,1275.1458304,876.408725,1382.88979055,1221.58378125,1326.61960704,939.9402125,1240.0500736,1290.8676375,926.9081125,12,1174.53799424,961.93188125,1313.75116288,1307.90187008,1248.23908352,1337.14833408,1312.74675,959.4883625,1338.31819264,1391.75465625,1423.35781875,838.9414375,1487.75347135,1571.64441599,1195.59544832,1431.8663625,1382.03060625,1413.63376875,1251.9714375,1318.82428125,1254.40245,1451.3144625,925.2791,1240.0500736,1538.87451574,1342.25511424,1266.5575125,1393.37615863,1544.11769978,874.7797125,1298.5430016,1436.7283875,1256.42809344,1354.69621248,1502.17222746,967.633425,1283.33484032,1303.22243584,1435.51288125,1383.94267648,1230.092325,1388.13297459,1305.56215296,1327.7894656,1228.87681875,1431.38924292,1401.49055488,1223.67205376,1525.76655564,971.70595625,1241.21993216,858.4895875,1397.9809792,872.33619375,1401.24093469,1297.37314304,1268.988525,1228.87681875,132.0818814,1523.14496362,1180.38728704,1328.95932416,835.6834125,1506.10461549,49.915054592,1182.72700416,1171.02841856,1248.23908352,1452.36197908,1273.97597184,1380.4331008,1268.12667904,835.6834125,1383.94267648,885.36829375,1320.77031424,852.78804375,1193.2557312,970.89145,920.3920625,1361.71536384,843.01396875,1209.63375104,1265.34200625,1236.54049792,1304.3922944,1374.583808,847.0865,1305.56215296,1364.53864641,834.86890625,1309.10023125,1320.0397875,1335.84136875,1431.8663625,1468.0915312,1372.24409088,1402.66041344,1270.20403125,849.53001875,1171.02841856,1439.1594,1350.01677824,1234.95435,1541.49610776,1199.105024,1303.0227,922.83558125
670.4687073104,857.5886745348,659.550452262683,48.4043038125001,532.9405384704,1345.6181100544,784.613870625,1389.8706215625,1493.7175931955,1448.5795734375,1339.5348455424,1445.3836480512,56.9181478195199,811.6962034375,1447.303291875,1436.8670777344,1509.1456622332,1645.1931801111,1434.4337719296,783.06630875,1594.7013178059,1596.1038695366,1410.1007138816,1535.7941451165,1683.06207684,1345.200766875,1411.317366784,1428.3505074176,1312.7684816896,1467.0691103122,1415.3962528125,1485.3022828113,1295.735341056,1425.9172016128,775.328499375,906.0974778125,794.6730228125,778.423623125,1506.01224375,1397.9341848576,786.9352134375,1328.5849694208,156.8855805958,1407.6674080768,1332.43795125,1450.2502596608,1506.3405587718,1300.6019526656,1300.6019526656,1448.8359378131,1306.6852171776,1475.38148625,1433.2641946875,1279.9188533248,851.15903125,927.7633440625,793.899241875,1385.7676558336,775.328499375,1411.317366784,896.038325625,1400.0808740625,1455.1168712704,1432.0053170447,1304.2519113728,1281.38668875,1375.831524375,827.1718221875,926.2157821875,885.2053925,1509.8410884375,1378.4677384192,1462.8614551201,1221.5195140096,1304.359756875,1270.1856301056,894.49076375,1283.939251875,1309.1185229824,1531.5864899244,1369.9511681024,1425.9172016128,1326.151663616,832.58828875,1479.6920758885,1282.6629703125,1379.6843913216,892.943201875,1289.652076544,1355.411019375,880.562706875,11.4,1221.5195140096,913.8352871875,1366.3012093952,1360.2179448832,1298.1686468608,1390.6342674432,1378.3840875,911.513944375,1391.8509203456,1461.3423890625,1494.5257096875,796.994365625,1591.8962143445,1681.6595251093,1243.4192662528,1503.459680625,1451.1321365625,1484.3154571875,1314.570009375,1384.7654953125,1317.1225725,1523.880185625,879.015145,1289.652076544,1646.5957318418,1436.2129722368,1329.885388125,1490.9124897341,1652.2059387646,831.040726875,1350.484721664,1508.564806875,1306.6852171776,1408.8840609792,1607.3242833822,919.25175375,1334.6682339328,1355.3513332736,1507.2885253125,1439.3003835392,1291.59694125,1485.3022828113,1357.7846390784,1380.901044224,1290.3206596875,1531.5864899244,1457.5501770752,1272.6189359104,1632.5702145348,923.1206584375,1290.8687294464,815.565108125,1453.900218368,828.7193840625,1499.3278001183,1349.2680687616,1332.43795125,1290.3206596875,138.68597547,1629.7651110734,1227.6027785216,1382.1176971264,793.899241875,1611.5319385743,51.91165677568,1230.0360843264,1217.8695553024,1298.1686468608,1554.0273176156,1324.9350107136,1435.650424832,1318.8517462016,793.899241875,1439.3003835392,841.0998790625,1373.6011268096,810.1486415625,1240.985960448,922.3468775,874.372459375,1416.1839783936,800.8632703125,1258.0191010816,1328.6091065625,1286.0021178368,1356.567986176,1429.56716032,804.732175,1357.7846390784,1460.0563516587,793.1254609375,1374.5552428125,1386.041776875,1402.6334371875,1503.459680625,1570.857938384,1427.1338545152,1458.7668299776,1333.7142328125,807.0535178125,1217.8695553024,1511.11737,1404.0174493696,1296.7020675,1649.4008353032,1247.06922496,1368.173835,876.6938021875
314.487116822128,542.642441752236,357.740491354113,0,176.189640009216,1399.44283445658,745.38317709375,1459.36415264062,1598.27782471918,1521.00855210938,1393.1162393641,1503.19899397325,59.1948737323007,771.111393265625,1519.66845646875,1494.34176084378,1614.78585858952,1760.35670271888,1491.81112280678,743.9129933125,1706.33041005231,1707.83114040416,1466.50474243686,1643.29973527466,1800.8764222188,1412.46080521875,1467.77006145536,1485.4845277143,1365.27922095718,1569.76394803405,1486.16606545313,1589.27344260809,1347.56475469824,1482.95388967731,736.56207440625,860.792603921875,754.939371671875,739.50244196875,1581.3128559375,1453.8515522519,747.588452765625,1381.72836819763,167.867571237506,1463.97410439987,1399.0598488125,1508.26027004723,1611.78439788583,1352.62603077222,1352.62603077222,1550.25445346002,1358.9526258647,1549.1505605625,1504.92740442188,1331.11560745779,808.6010796875,881.375176859375,754.20427978125,1441.19836206694,736.56207440625,1467.77006145536,851.23640934375,1470.08491776563,1513.32154612122,1532.24568923783,1356.42198782771,1345.4560231875,1444.62310059375,785.813231078125,879.904993078125,840.945122875,1585.33314285938,1433.60644795597,1565.26175697851,1270.38029456998,1369.57774471875,1320.99305530982,849.7662255625,1348.13621446875,1361.4832639017,1638.79754421911,1424.7492148265,1482.95388967731,1379.19773016064,790.9588743125,1583.2705212007,1346.79611882813,1434.87176697446,848.29604178125,1341.23815960576,1423.18157034375,836.53457153125,10.83,1270.38029456998,868.143522828125,1420.95325777101,1414.62666267853,1350.09539273523,1446.25963814093,1447.303291875,865.93824715625,1447.52495715942,1534.40950851563,1569.25199517188,757.14464734375,1703.32894934862,1799.37569186695,1293.15603690291,1578.63266465625,1523.68874339062,1558.53123004687,1380.29850984375,1454.00377007813,1382.978701125,1600.07419490625,835.06438775,1341.23815960576,1761.85743307073,1536.74788029338,1396.37965753125,1595.27636401549,1767.86035447812,789.48869053125,1404.50411053056,1583.99304721875,1358.9526258647,1465.23942341837,1719.83698321895,873.2891660625,1388.05496329011,1409.56538660454,1582.65295157813,1496.87239888077,1356.1767883125,1589.27344260809,1412.09602464154,1436.13708599296,1354.83669267188,1638.79754421911,1515.85218415821,1323.52369334682,1746.85012955224,876.964625515625,1342.50347862426,774.78685271875,1512.05622710272,787.283414859375,1604.28074612658,1403.23879151206,1399.0598488125,1354.83669267188,145.6202742435,1743.84866884854,1276.70688966246,1437.40240501146,754.20427978125,1724.3391742745,53.9881230467072,1279.23752769946,1266.5843375145,1350.09539273523,1662.80922984869,1377.93241114214,1493.07644182528,1371.60581604966,754.20427978125,1496.87239888077,799.044885109375,1428.54517188198,769.641209484375,1290.62539886592,876.229533625,830.65383640625,1472.83133752934,760.820106796875,1308.33986512486,1395.03956189062,1337.44220255027,1410.83070562304,1486.7498467328,764.49556625,1412.09602464154,1562.26029627481,753.469187890625,1443.28300495312,1455.34386571875,1472.76510904687,1578.63266465625,1680.81799407088,1484.21920869581,1517.1175031767,1400.39994445312,766.700841921875,1266.5843375145,1586.6732385,1460.17814734438,1361.537170875,1764.85889377442,1296.9519939584,1436.58252675,832.859112078125
336.501214999677,580.627412674893,372.050111008278,12,183.237225609584,1052.18814783484,330.001112623339,1154.94196027266,1334.75971244953,1268.60972071577,1448.84088893866,1563.32695373218,61.5626686815927,732.555823602344,1595.65187929219,1554.11543127753,1727.82086869079,1883.5816719092,1551.48356771906,706.717343646875,1825.77353875597,1827.37932023245,1525.16493213434,1758.33071674388,1926.93777177412,1483.08384547969,1526.48086391357,1544.90390882288,1419.89038979547,1679.64742439644,1560.47436872578,1700.52258359066,1401.46734488617,1542.2720452644,699.733970685937,817.752973725781,717.192403088281,702.527319870313,1660.37849873437,1512.00561434198,710.209030127344,1436.99750292554,179.618301224131,1522.53306857587,1469.01284125312,1568.59068084912,1724.60930573783,1406.73107200311,1406.73107200311,1658.77226520222,1413.31073089929,1626.60808859062,1580.17377464297,1384.3602317561,768.171025703125,837.306418016406,716.494065792188,1498.84629654962,699.733970685937,1526.48086391357,808.674588876563,1543.58916365391,1573.85440796606,1639.50288748448,1410.67886734082,1412.72882434687,1516.85425562344,746.522569524219,835.909743424219,798.89786673125,1664.59980000234,1490.95070587421,1674.830079967,1321.19550635278,1438.05663195469,1373.83277752222,807.277914284375,1415.54302519219,1415.94259445776,1753.51337231445,1481.73918341956,1542.2720452644,1434.36563936707,751.410930596875,1694.09945768474,1414.13592476953,1492.26663765344,805.881239692187,1394.88768598999,1494.34064886094,794.707842954687,10.2885,1321.19550635278,824.736346686719,1477.79138808185,1471.21172918567,1404.09920844464,1504.11002366657,1519.66845646875,822.641334798438,1505.4259554458,1611.12998394141,1647.71459493047,719.287414976563,1822.56197580302,1925.33199029764,1344.88227837903,1657.56429788906,1599.87318056016,1636.45779154922,1449.31343533594,1526.70395858203,1452.12763618125,1680.07790465156,793.3111683625,1394.88768598999,1885.18745338568,1644.32023191391,1466.19864040781,1706.94570949657,1891.61057929159,750.014256004688,1460.68427495178,1663.19269957969,1413.31073089929,1523.8490003551,1840.22557204428,829.624707759375,1443.57716182172,1465.94800206873,1661.78559915703,1556.747294836,1423.98562772812,1700.52258359066,1468.5798656272,1493.58256943268,1422.57852730547,1753.51337231445,1576.48627152454,1376.46464108069,1869.12963862089,833.116394239844,1396.20361776923,736.047510082813,1572.53847618683,747.919244116406,1716.58039835544,1459.36834317255,1469.01284125312,1422.57852730547,152.901287955675,1865.91807566794,1327.77516524896,1494.89850121191,716.494065792188,1845.04291647372,56.1476479685755,1330.40702880743,1317.24771101508,1404.09920844464,1779.2058759381,1433.04970758783,1552.79949949829,1426.47004869165,716.494065792188,1556.747294836,759.092640853906,1485.68697875726,731.159149010156,1342.25041482056,832.41805694375,789.121144585938,1531.74459103052,722.779101457031,1360.67345972986,1464.79153998516,1390.93989065228,1467.26393384796,1546.21984060211,726.2707879375,1468.5798656272,1671.61851701405,715.795728496094,1515.44715520078,1528.11105900469,1546.40336449922,1657.56429788906,1798.47525365584,1543.58797704364,1577.80220330377,1470.41994167578,728.365799825781,1317.24771101508,1666.006900425,1518.58527323816,1429.61402941875,1888.39901633863,1348.83007371674,1508.4116530875,791.216156474219
360.056300049654,621.271331562135,386.932115448609,11.4,190.566714633968,690.677273748232,0,834.923898286289,1052.40761232099,1003.30294775248,1506.79452449621,1625.86003188146,64.0251754288565,695.928032422227,1675.4344732568,1616.28004852863,1848.76832949915,2015.43238894284,1613.54291042782,671.381476464531,1953.57768646889,1955.29587264873,1586.17152941971,1881.41386691595,2061.8234157983,1557.23803775367,1587.54009847012,1606.70006517579,1476.68600538729,1797.22274410419,1638.49808716207,1819.559164442,1457.52603868162,1603.96292707498,664.747272151641,776.865325039492,681.332782933867,667.400953876797,1743.39742367109,1572.48583891566,674.698578620977,1494.47740304256,192.191582309821,1583.4343913189,1542.46348331578,1631.33430808309,1845.33195713948,1463.00031488324,1463.00031488324,1774.88632376637,1469.84316013526,1707.93849302016,1659.18246337512,1439.73464102635,729.762474417969,795.441097115586,680.669362502578,1558.80014841161,664.747272151641,1587.54009847012,768.240859432734,1620.7686218366,1636.80858428471,1754.26808960839,1467.10602203445,1483.36526556422,1592.69696840461,709.196441048008,794.114256253008,758.952973394688,1747.82979000246,1550.58873410917,1792.06818556469,1374.04332660689,1509.95946355242,1428.78608862311,766.914018570156,1486.3201764518,1472.58029823607,1876.25930837646,1541.00875075634,1603.96292707498,1491.74026494175,713.840384067031,1812.68641972268,1484.84272100801,1551.95730315958,765.587177707578,1450.68319342959,1569.05768130398,754.972450806953,9.774075,1374.04332660689,783.499529352383,1536.90304360512,1530.0601983531,1460.26317678243,1564.27442461323,1595.65187929219,781.509268058516,1565.64299366363,1691.68648313848,1730.10032467699,683.323044227734,1950.14131410923,2060.10522961847,1398.67756951419,1740.44251278352,1679.86683958816,1718.28068112668,1521.77910710273,1603.03915651113,1524.73401799031,1764.08179988414,753.645609944375,1450.68319342959,2017.15057512267,1759.42264814789,1539.5085724282,1826.43190916133,2024.023319842,712.513543204453,1519.11164594985,1746.35233455867,1469.84316013526,1584.80296036931,1969.04136208738,788.143472371406,1501.32024829459,1524.58592215147,1744.87487911488,1619.01718662944,1495.18490911453,1819.559164442,1527.32306025229,1553.32587220999,1493.70745367074,1876.25930837646,1639.54572238552,1431.52322672392,1999.96871332436,791.460574527852,1452.05176248,699.245134578672,1635.4400152343,710.523281910586,1836.74102624032,1517.74307689945,1542.46348331578,1493.70745367074,160.546352353459,1996.53234096469,1380.88617185892,1554.69444126039,680.669362502578,1974.19592062688,58.3935538873185,1383.62330995973,1369.93761945568,1460.26317678243,1903.75028725377,1490.37169589134,1614.91147947822,1483.52885063932,680.669362502578,1619.01718662944,721.138008811211,1545.11445790755,694.601191559648,1395.94043141338,790.797154096563,749.665087356641,1593.01437467174,686.64014638418,1415.10039811905,1538.03111698441,1446.57748627837,1525.95449120188,1608.0686342262,689.957248540625,1527.32306025229,1788.63181320503,680.005942071289,1591.21951296082,1604.51661195492,1623.72353272418,1740.44251278352,1924.36852141175,1605.33149612539,1640.91429143592,1543.94093875957,691.947509834492,1369.93761945568,1749.30724544625,1579.32868416769,1501.09473088969,2020.58694748234,1402.78327666541,1583.83223574187,751.655348650508
385.26024105313,664.760324771485,402.409400066553,10.83,198.189383219326,314.341164698162,12,498.673813200604,749.97504227485,724.436116141025,1567.06630547605,1690.89443315672,66.5861824460107,661.131630801115,1759.20619691964,1680.93125046977,1978.18211256409,2156.51265616884,1678.08462684493,637.812402641305,2090.32812452172,2092.16658373414,1649.6183905965,2013.11283760007,2206.15105490419,1635.09993964136,1651.04170240892,1670.96806778282,1535.75344560278,1923.02833619148,1720.42299152017,1946.92830595294,1515.82708022888,1668.12144415798,631.509908544059,738.022058787518,647.266143787174,634.030906182957,1830.56729485465,1635.38527247229,640.963649689928,1554.25649916426,205.644993071508,1646.77176697166,1619.58665748157,1696.58768040641,1974.50519413925,1521.52032747857,1521.52032747857,1899.12836643002,1528.63688654067,1793.33541767116,1742.14158654387,1497.3240266674,693.27435069707,755.669042259807,646.635894377449,1621.15215434807,631.509908544059,1651.04170240892,729.828816461098,1701.80705292843,1702.2809276561,1877.06685588098,1525.79026291583,1557.53352884243,1672.33181682484,673.736618995608,754.408543440357,721.005324724953,1835.22127950258,1612.61228347354,1917.51295855422,1429.00505967117,1585.45743673004,1485.93753216803,728.568317641648,1560.63618527439,1531.48351016552,2007.59745996281,1602.64910078659,1668.12144415798,1551.40987553942,678.14836486368,1939.57446910326,1559.08485705841,1614.03559528596,727.307818822199,1508.71052116677,1647.51056536918,717.223828266605,9.28537125,1429.00505967117,744.324552884764,1598.37916534933,1591.26260628722,1518.67370385372,1626.84540159776,1675.4344732568,742.43380465559,1628.26871341018,1776.2708072954,1816.60534091084,649.156892016348,2086.65120609688,2204.31259569177,1454.62467229476,1827.46463842269,1763.86018156757,1804.19471518301,1597.86806245787,1683.19111433669,1600.97071888983,1852.28588987835,715.963329447156,1508.71052116677,2158.35111538126,1882.58223351824,1616.48400104961,1954.28214280262,2165.70495223094,676.887866044231,1579.87611178785,1833.66995128661,1528.63688654067,1648.19507878408,2106.8742574335,748.736298752836,1561.37305822637,1585.56935903753,1832.11862307063,1683.77787409462,1569.94415457026,1946.92830595294,1588.41598266238,1615.45890709838,1568.39282635428,2007.59745996281,1705.12755128094,1488.78415579287,2139.96652325706,751.887545801459,1510.1338329792,664.282877849738,1700.85761584367,674.997117815057,1965.31289807714,1578.45279997543,1619.58665748157,1568.39282635428,168.573669971132,2136.28960483222,1436.12161873328,1616.88221891081,646.635894377449,2112.38963507076,60.7292960428113,1438.96824235812,1424.73512423391,1518.67370385372,2037.01280736153,1549.986563727,1679.50793865735,1542.87000466489,646.635894377449,1683.77787409462,685.081108370651,1606.91903622386,659.871131981666,1451.77804866991,751.257296391735,712.181832988809,1656.73494965861,652.308139064971,1471.70441404381,1614.93267283363,1504.44058572951,1586.99267084995,1672.39137959524,655.459386113594,1588.41598266238,1913.83604012938,646.005644967725,1670.78048860886,1684.74244255267,1704.90970936039,1827.46463842269,2059.07431791057,1669.5447559704,1706.55086309336,1621.13798569755,657.350134342768,1424.73512423391,1836.77260771856,1642.50183153439,1576.14946743417,2162.0280338061,1458.89460773202,1663.02384752897,714.072581217982
