edad,peso_inicial,peso_final,ganancia,id_animal,enfermos,estables,prediccion,grados_pertenencia
19,407.183481181235,417.36422933630206,10.180748155067079,V1,0.8997043250940122,0.10029567490598783,0,89.97043250940122
29,423.183481181235,433.36422933630206,10.180748155067079,V2,0.9992585038880661,0.0007414961119338149,0,99.92585038880661
23,402.183481181235,412.36422933630206,10.180748155067079,V3,0.8131438364567676,0.18685616354323253,0,81.31438364567676
18,436.183481181235,446.36422933630206,10.180748155067079,V4,0.9769194350615992,0.02308056493840089,0,97.69194350615992
22,419.183481181235,429.36422933630206,10.180748155067079,V5,0.9933948965869429,0.0066051034130570644,0,99.33948965869429
19,438.183481181235,448.36422933630206,10.180748155067079,V6,0.9705334782102312,0.029466521789768794,0,97.05334782102312
22,403.183481181235,413.36422933630206,10.180748155067079,V7,0.8329889143763807,0.1670110856236193,0,83.29889143763806
22,441.183481181235,451.36422933630206,10.180748155067079,V8,0.9603064371528622,0.03969356284713772,0,96.03064371528622
19,434.183481181235,444.36422933630206,10.180748155067079,V9,0.9828268154946775,0.017173184505322445,0,98.28268154946775
26,447.337416095993,457.517816516233,10.180400420240005,V10,0.9380166581876612,0.06198334181233882,0,93.80166581876612
27,417.337416095993,427.517816516233,10.180400420240005,V11,0.9873434931874636,0.012656506812536359,0,98.73434931874637
18,425.337416095993,435.517816516233,10.180400420240005,V12,0.9991031798667483,0.0008968201332516998,0,99.91031798667484
27,422.337416095993,432.517816516233,10.180400420240005,V13,0.9987417558578412,0.0012582441421588907,0,99.87417558578412
26,440.337416095993,450.517816516233,10.180400420240005,V14,0.9632544746405255,0.036745525359474424,0,96.32544746405254
19,397.337416095993,407.517816516233,10.180400420240005,V15,0.7001188934234993,0.29988110657650063,0,70.01188934234993
26,372.337416095993,382.517816516233,10.180400420240005,V16,0.08668650270909553,0.9133134972909045,1,91.33134972909045
23,418.337416095993,428.517816516233,10.180400420240005,V17,0.9909167702578406,0.00908322974215934,0,99.09167702578407
19,373.337416095993,383.517816516233,10.180400420240005,V18,0.1002217512068731,0.8997782487931268,1,89.97782487931268
19,421.18005690179496,430.433574319142,9.253517417347041,V19,0.9971764973699752,0.0028235026300247328,0,99.71764973699752
27,365.18005690179496,374.433574319142,9.253517417347041,V20,0.01907714542642043,0.9809228545735796,1,98.09228545735796
18,404.18005690179496,413.433574319142,9.253517417347041,V21,0.8435295271024862,0.15647047289751387,0,84.35295271024862
25,358.18005690179496,367.433574319142,9.253517417347041,V22,0.0005689870646367987,0.9994310129353631,1,99.9431012935363
20,428.18005690179496,437.433574319142,9.253517417347041,V23,0.9972146598070867,0.002785340192913297,0,99.72146598070867
26,424.18005690179496,433.433574319142,9.253517417347041,V24,0.9998353369464463,0.00016466305355370033,0,99.98353369464463
25,444.18005690179496,453.433574319142,9.253517417347041,V25,0.9514850450950632,0.048514954904936784,0,95.14850450950631
29,441.18005690179496,450.433574319142,9.253517417347041,V26,0.9621787574254901,0.03782124257450997,0,96.21787574254901
21,438.499117294941,447.36292654413694,8.863809249195924,V27,0.9719812978878096,0.028018702112190305,0,97.19812978878096
19,430.499117294941,439.36292654413694,8.863809249195924,V28,0.9937406709864366,0.006259329013563489,0,99.37406709864366
29,424.499117294941,433.36292654413694,8.863809249195924,V29,0.9999441444986606,5.5855501339221696e-05,0,99.99441444986607
19,415.499117294941,424.36292654413694,8.863809249195924,V30,0.9756848556743454,0.024315144325654563,0,97.56848556743454
22,392.499117294941,401.36292654413694,8.863809249195924,V31,0.5463900421572795,0.45360995784272057,0,54.63900421572795
28,402.499117294941,411.36292654413694,8.863809249195924,V32,0.806580081458303,0.19341991854169707,0,80.6580081458303
22,399.499117294941,408.36292654413694,8.863809249195924,V33,0.7383893488813199,0.2616106511186801,0,73.83893488813199
20,373.499117294941,382.36292654413694,8.863809249195924,V34,0.09252853149229244,0.9074714685077075,1,90.74714685077076
20,430.499117294941,439.36292654413694,8.863809249195924,V35,0.9937406709864366,0.006259329013563489,0,99.37406709864366
19,371.050936157193,381.998988865445,10.948052708252021,V36,0.07631548670046348,0.9236845132995365,1,92.36845132995364
27,407.050936157193,417.998988865445,10.948052708252021,V37,0.902512982404514,0.09748701759548582,0,90.2512982404514
22,429.050936157193,439.998988865445,10.948052708252021,V38,0.9936072644344427,0.006392735565557361,0,99.36072644344426
20,399.050936157193,409.998988865445,10.948052708252021,V39,0.7517846868546745,0.2482153131453255,0,75.17846868546745
23,365.050936157193,375.998988865445,10.948052708252021,V40,0.024367380137854926,0.9756326198621451,1,97.56326198621451
27,412.050936157193,422.998988865445,10.948052708252021,V41,0.9573011843020481,0.04269881569795179,0,95.73011843020481
24,361.050936157193,371.998988865445,10.948052708252021,V42,0.007706122830671011,0.9922938771693289,1,99.22938771693289
20,434.050936157193,444.998988865445,10.948052708252021,V43,0.9817162018884512,0.018283798111548746,0,98.17162018884513
26,436.050936157193,446.998988865445,10.948052708252021,V44,0.9757686305132555,0.02423136948674453,0,97.57686305132555
29,431.050936157193,441.998988865445,10.948052708252021,V45,0.9894649296893269,0.010535070310673153,0,98.94649296893269
