edad,peso_inicial,peso_final,ganancia,id_animal,enfermos,estables,prediccion,grados_pertenencia
19,355.132413847046,361.59805020890997,6.465636361863972,V1,0.002465995619193818,0.9975340043808062,1,99.75340043808062
29,371.132413847046,377.59805020890997,6.465636361863972,V2,0.05210327411303253,0.9478967258869674,1,94.78967258869673
23,350.132413847046,356.59805020890997,6.465636361863972,V3,0.01199070307886455,0.9880092969211355,1,98.80092969211354
18,384.132413847046,390.59805020890997,6.465636361863972,V4,0.27602227930443957,0.7239777206955604,1,72.39777206955604
22,367.132413847046,373.59805020890997,6.465636361863972,V5,0.022305532920955846,0.9776944670790442,1,97.76944670790442
19,386.132413847046,392.59805020890997,6.465636361863972,V6,0.32801061559003236,0.6719893844099676,1,67.19893844099676
22,351.132413847046,357.59805020890997,6.465636361863972,V7,0.009604845914886605,0.9903951540851135,1,99.03951540851135
22,389.132413847046,395.59805020890997,6.465636361863972,V8,0.4119568676713626,0.5880431323286375,1,58.80431323286375
19,382.132413847046,388.59805020890997,6.465636361863972,V9,0.22815340176453147,0.7718465982354685,1,77.18465982354685
26,402.294980199043,408.594716024776,6.299735825733023,V10,0.7734003407979579,0.22659965920204203,0,77.3400340797958
27,372.294980199043,378.594716024776,6.299735825733023,V11,0.06305218470725883,0.9369478152927412,1,93.69478152927412
18,380.294980199043,386.594716024776,6.299735825733023,V12,0.1866755027374312,0.8133244972625688,1,81.33244972625688
27,377.294980199043,383.594716024776,6.299735825733023,V13,0.13096113195636622,0.8690388680436338,1,86.90388680436338
26,395.294980199043,401.594716024776,6.299735825733023,V14,0.5901559242856554,0.40984407571434456,0,59.01559242856555
19,352.294980199043,358.594716024776,6.299735825733023,V15,0.007346909439929383,0.9926530905600706,1,99.26530905600706
26,327.294980199043,333.594716024776,6.299735825733023,V16,0.0907912004393611,0.9092087995606389,1,90.9208799560639
23,373.294980199043,379.594716024776,6.299735825733023,V17,0.07424456322105676,0.9257554367789432,1,92.57554367789432
19,328.294980199043,334.594716024776,6.299735825733023,V18,0.08716593829246373,0.9128340617075362,1,91.28340617075362
19,372.47866360603797,378.622065641151,6.143402035113013,V19,0.06430185067294719,0.9356981493270528,1,93.56981493270527
27,316.478663606038,322.622065641151,6.143402035112956,V20,0.12847866312376235,0.8715213368762377,1,87.15213368762377
18,355.47866360603797,361.622065641151,6.143402035113013,V21,0.002417429115257903,0.997582570884742,1,99.7582570884742
25,309.478663606038,315.622065641151,6.143402035112956,V22,0.15049552176722664,0.8495044782327734,1,84.95044782327734
20,379.47866360603797,385.622065641151,6.143402035113013,V23,0.16897644425134403,0.8310235557486559,1,83.1023555748656
26,375.47866360603797,381.622065641151,6.143402035113013,V24,0.1017681718972953,0.8982318281027047,1,89.82318281027048
25,395.47866360603797,401.622065641151,6.143402035113013,V25,0.5931437600851756,0.40685623991482445,0,59.314376008517556
29,392.47866360603797,398.622065641151,6.143402035113013,V26,0.5053738289202968,0.49462617107970314,0,50.53738289202968
21,394.534911378496,401.634684864909,7.099773486412971,V27,0.5799420980079656,0.42005790199203447,0,57.99420980079656
19,386.534911378496,393.634684864909,7.099773486412971,V28,0.3474550593238942,0.6525449406761058,1,65.25449406761058
29,380.534911378496,387.634684864909,7.099773486412971,V29,0.19966036766460452,0.8003396323353954,1,80.03396323353954
19,371.534911378496,378.634684864909,7.099773486412971,V30,0.05883501509256837,0.9411649849074317,1,94.11649849074317
22,348.534911378496,355.634684864909,7.099773486412971,V31,0.015126204953648904,0.9848737950463511,1,98.48737950463511
28,358.534911378496,365.634684864909,7.099773486412971,V32,0.0002121889024461601,0.9997878110975539,1,99.97878110975539
22,355.534911378496,362.634684864909,7.099773486412971,V33,0.0014290301372920592,0.9985709698627079,1,99.85709698627079
20,329.534911378496,336.634684864909,7.099773486412971,V34,0.08104366311395195,0.9189563368860482,1,91.89563368860482
20,386.534911378496,393.634684864909,7.099773486412971,V35,0.3474550593238942,0.6525449406761058,1,65.25449406761058
19,321.744926727272,328.205760611623,6.460833884351018,V36,0.11014311011747759,0.8898568898825225,1,88.98568898825225
27,357.74492672727206,364.205760611623,6.460833884350961,V37,0.0005039461369985798,0.9994960538630013,1,99.94960538630014
22,379.74492672727206,386.205760611623,6.460833884350961,V38,0.17710630093115895,0.822893699068841,1,82.2893699068841
20,349.74492672727206,356.205760611623,6.460833884350961,V39,0.012976139177518007,0.9870238608224821,1,98.70238608224821
23,315.744926727272,322.205760611623,6.460833884351018,V40,0.13031202639308914,0.8696879736069109,1,86.96879736069108
27,362.74492672727206,369.205760611623,6.460833884350961,V41,0.005267646993181354,0.9947323530068187,1,99.47323530068188
24,311.744926727272,318.205760611623,6.460833884351018,V42,0.1430366227077746,0.8569633772922253,1,85.69633772922252
20,384.74492672727206,391.205760611623,6.460833884350961,V43,0.2914782824510356,0.7085217175489643,1,70.85217175489643
26,386.74492672727206,393.205760611623,6.460833884350961,V44,0.3445779875526322,0.6554220124473679,1,65.54220124473679
29,381.74492672727206,388.205760611623,6.460833884350961,V45,0.21935459948156355,0.7806454005184363,1,78.06454005184364
