edad,peso_inicial,peso_final,ganancia,id_animal,enfermos,estables,prediccion,grados_pertenencia
19,340.71411867282904,348.51474789360395,7.800629220774908,V1,0.03881364868982236,0.9611863513101776,1,96.11863513101775
29,356.714118672829,364.51474789360395,7.800629220774965,V2,0.00021744072249817094,0.9997825592775019,1,99.9782559277502
23,335.71411867282904,343.514747893604,7.800629220774965,V3,0.056878257655145405,0.9431217423448547,1,94.31217423448547
18,369.714118672829,377.51474789360395,7.800629220774965,V4,0.04478268737465177,0.9552173126253483,1,95.52173126253483
22,352.714118672829,360.51474789360395,7.800629220774965,V5,0.004708154394220663,0.9952918456057793,1,99.52918456057793
19,371.714118672829,379.51474789360395,7.800629220774965,V6,0.06422541184609273,0.9357745881539072,1,93.57745881539073
22,336.71411867282904,344.51474789360395,7.800629220774908,V7,0.0532054260562808,0.9467945739437192,1,94.67945739437192
22,374.714118672829,382.51474789360395,7.800629220774965,V8,0.10194111802581177,0.8980588819741883,1,89.80588819741882
19,367.714118672829,375.51474789360395,7.800629220774965,V9,0.029461642427707355,0.9705383575722926,1,97.05383575722925
26,388.333824746687,395.978791452289,7.6449667056019734,V10,0.40586719844953234,0.5941328015504677,1,59.41328015504676
27,358.333824746687,365.978791452289,7.6449667056019734,V11,0.00010105987332469154,0.9998989401266754,1,99.98989401266753
18,366.333824746687,373.978791452289,7.6449667056019734,V12,0.020671225876739113,0.9793287741232609,1,97.93287741232609
27,363.333824746687,370.978791452289,7.6449667056019734,V13,0.008020167261145746,0.9919798327388544,1,99.19798327388544
26,381.333824746687,388.978791452289,7.6449667056019734,V14,0.22305356748955207,0.7769464325104479,1,77.6946432510448
19,338.333824746687,345.978791452289,7.6449667056019734,V15,0.047597447167982906,0.9524025528320171,1,95.24025528320172
26,313.333824746687,320.978791452289,7.6449667056019734,V16,0.13608539752992563,0.8639146024700745,1,86.39146024700744
23,359.333824746687,366.978791452289,7.6449667056019734,V17,0.0005908967541552061,0.9994091032458449,1,99.9409103245845
19,314.333824746687,321.978791452289,7.6449667056019734,V18,0.13287601900045,0.86712398099955,1,86.712398099955
19,359.66545435491304,366.317006377842,6.651552022928968,V19,0.0007920316177397056,0.9992079683822602,1,99.92079683822602
27,303.665454354913,310.317006377842,6.651552022929025,V20,0.1666330907111885,0.8333669092888114,1,83.33669092888114
18,342.665454354913,349.317006377842,6.651552022929025,V21,0.03422786280218535,0.9657721371978147,1,96.57721371978147
25,296.665454354913,303.317006377842,6.651552022929025,V22,0.18542752974170362,0.8145724702582965,1,81.45724702582964
20,366.66545435491304,373.317006377842,6.651552022928968,V23,0.020159978400832314,0.9798400215991676,1,97.98400215991676
26,362.66545435491304,369.317006377842,6.651552022928968,V24,0.005197625869085752,0.9948023741309143,1,99.48023741309143
25,382.66545435491304,389.317006377842,6.651552022928968,V25,0.24257400704308293,0.7574259929569169,1,75.74259929569169
29,379.66545435491304,386.317006377842,6.651552022928968,V26,0.17731896351576384,0.8226810364842362,1,82.26810364842362
21,383.58439146741205,388.909139206872,5.324747739459951,V27,0.24942336261769446,0.7505766373823055,1,75.05766373823054
19,375.58439146741205,380.909139206872,5.324747739459951,V28,0.09828064637056261,0.9017193536294373,1,90.17193536294373
29,369.58439146741205,374.909139206872,5.324747739459951,V29,0.03543483674717124,0.9645651632528287,1,96.45651632528288
19,360.58439146741205,365.909139206872,5.324747739459951,V30,0.0019293218524927297,0.9980706781475073,1,99.80706781475072
22,337.584391467412,342.909139206872,5.324747739460008,V31,0.05514600522350812,0.9448539947764918,1,94.48539947764918
28,347.58439146741205,352.909139206872,5.324747739459951,V32,0.021133925349020363,0.9788660746509797,1,97.88660746509798
22,344.58439146741205,349.909139206872,5.324747739459951,V33,0.03056250838180153,0.9694374916181984,1,96.94374916181984
20,318.584391467412,323.909139206872,5.324747739460008,V34,0.12303221138510241,0.8769677886148975,1,87.69677886148976
20,375.58439146741205,380.909139206872,5.324747739459951,V35,0.09828064637056261,0.9017193536294373,1,90.17193536294373
19,309.271369708789,315.985684037033,6.714314328244029,V36,0.15020003418863803,0.8497999658113619,1,84.97999658113619
27,345.271369708789,351.985684037033,6.714314328244029,V37,0.02548962064037288,0.974510379359627,1,97.4510379359627
22,367.271369708789,373.985684037033,6.714314328244029,V38,0.023658015203982863,0.9763419847960171,1,97.63419847960171
20,337.271369708789,343.985684037033,6.714314328244029,V39,0.05329528580098907,0.946704714199011,1,94.6704714199011
23,303.271369708789,309.985684037033,6.714314328244029,V40,0.167645280051545,0.8323547199484551,1,83.23547199484551
27,350.271369708789,356.985684037033,6.714314328244029,V41,0.011249192311591081,0.9887508076884088,1,98.87508076884089
24,299.271369708789,305.985684037033,6.714314328244029,V42,0.17854526067373616,0.8214547393262639,1,82.14547393262639
20,372.271369708789,378.985684037033,6.714314328244029,V43,0.0647489932188131,0.9352510067811869,1,93.52510067811869
26,374.271369708789,380.985684037033,6.714314328244029,V44,0.08872460702036603,0.911275392979634,1,91.1275392979634
29,369.271369708789,375.985684037033,6.714314328244029,V45,0.0371088292644971,0.9628911707355028,1,96.28911707355027
