edad,peso_inicial,peso_final,ganancia,id_animal,enfermos,estables,prediccion,grados_pertenencia
19,361.59805020890997,373.020530188728,11.422479979818036,V1,0.010603879570556885,0.989396120429443,1,98.9396120429443
29,377.59805020890997,389.020530188728,11.422479979818036,V2,0.18552438053769954,0.8144756194623004,1,81.44756194623004
23,356.59805020890997,368.020530188728,11.422479979818036,V3,0.001987325885461523,0.9980126741145385,1,99.80126741145385
18,390.59805020890997,402.020530188728,11.422479979818036,V4,0.5280902322174102,0.47190976778258975,0,52.80902322174102
22,373.59805020890997,385.020530188728,11.422479979818036,V5,0.1145898148718936,0.8854101851281064,1,88.54101851281064
19,392.59805020890997,404.020530188728,11.422479979818036,V6,0.5862882751083973,0.41371172489160263,0,58.628827510839734
22,357.59805020890997,369.020530188728,11.422479979818036,V7,0.002604442983216912,0.9973955570167832,1,99.73955570167831
22,395.59805020890997,407.020530188728,11.422479979818036,V8,0.6699488046445491,0.33005119535545085,0,66.99488046445491
19,388.59805020890997,400.020530188728,11.422479979818036,V9,0.46931303802467844,0.5306869619753216,1,53.06869619753216
26,408.594716024776,418.02037670230203,9.425660677526025,V10,0.9141613160178872,0.08583868398211274,0,91.41613160178872
27,378.594716024776,388.02037670230203,9.425660677526025,V11,0.18371562528682137,0.8162843747131786,1,81.62843747131787
18,386.594716024776,396.02037670230203,9.425660677526025,V12,0.38183173222886696,0.6181682677711331,1,61.816826777113306
27,383.594716024776,393.02037670230203,9.425660677526025,V13,0.3000900378345833,0.6999099621654167,1,69.99099621654167
26,401.594716024776,411.02037670230203,9.425660677526025,V14,0.7931479248359101,0.20685207516408985,0,79.314792483591
19,358.594716024776,368.02037670230203,9.425660677526025,V15,0.0009898880478763884,0.9990101119521236,1,99.90101119521236
26,333.594716024776,343.02037670230203,9.425660677526025,V16,0.061835246694046275,0.9381647533059538,1,93.81647533059538
23,379.594716024776,389.02037670230203,9.425660677526025,V17,0.2046548188491737,0.7953451811508263,1,79.53451811508263
19,334.594716024776,344.02037670230203,9.425660677526025,V18,0.0581479385709525,0.9418520614290475,1,94.18520614290475
19,378.622065641151,388.87365998455704,10.251594343406055,V19,0.19333109296156475,0.8066689070384353,1,80.66689070384353
27,322.622065641151,332.873659984557,10.251594343405998,V20,0.10054619451815779,0.8994538054818422,1,89.94538054818422
18,361.622065641151,371.87365998455704,10.251594343406055,V21,0.00766708550342607,0.9923329144965739,1,99.23329144965739
25,315.622065641151,325.873659984557,10.251594343405998,V22,0.12458755146806676,0.8754124485319332,1,87.54124485319332
20,385.622065641151,395.87365998455704,10.251594343406055,V23,0.366369853105361,0.633630146894639,1,63.3630146894639
26,381.622065641151,391.87365998455704,10.251594343406055,V24,0.2612448689500459,0.738755131049954,1,73.8755131049954
25,401.622065641151,411.87365998455704,10.251594343406055,V25,0.8021583996153361,0.19784160038466395,0,80.2158399615336
29,398.622065641151,408.87365998455704,10.251594343406055,V26,0.7334579426075226,0.2665420573924773,0,73.34579426075226
21,401.634684864909,409.099334710398,7.464649845489021,V27,0.7722241083226373,0.2277758916773627,0,77.22241083226373
19,393.634684864909,401.099334710398,7.464649845489021,V28,0.5590694475630336,0.4409305524369665,0,55.90694475630335
29,387.634684864909,395.099334710398,7.464649845489021,V29,0.3832852437438726,0.6167147562561274,1,61.671475625612736
19,378.634684864909,386.099334710398,7.464649845489021,V30,0.16483946707442979,0.8351605329255701,1,83.51605329255702
22,355.634684864909,363.099334710398,7.464649845489021,V31,0.0010774978182630577,0.9989225021817368,1,99.89225021817369
28,365.634684864909,373.099334710398,7.464649845489021,V32,0.016699859168191594,0.9833001408318084,1,98.33001408318084
22,362.634684864909,370.099334710398,7.464649845489021,V33,0.005814568047258417,0.9941854319527416,1,99.41854319527415
20,336.634684864909,344.099334710398,7.464649845489021,V34,0.05413549927975386,0.9458645007202462,1,94.58645007202462
20,393.634684864909,401.099334710398,7.464649845489021,V35,0.5590694475630336,0.4409305524369665,0,55.90694475630335
19,328.205760611623,339.587655073112,11.381894461488969,V36,0.07871356128399674,0.9212864387160031,1,92.12864387160032
27,364.205760611623,375.58765507311205,11.381894461489026,V37,0.02145896490123021,0.9785410350987699,1,97.85410350987699
22,386.205760611623,397.58765507311205,11.381894461489026,V38,0.3993515170969337,0.6006484829030663,1,60.06484829030663
20,356.205760611623,367.58765507311205,11.381894461489026,V39,0.001826604043172965,0.9981733959568271,1,99.81733959568271
23,322.205760611623,333.587655073112,11.381894461488969,V40,0.10034826340876163,0.8996517365912384,1,89.96517365912385
27,369.205760611623,380.58765507311205,11.381894461489026,V41,0.059075582112671624,0.9409244178873284,1,94.09244178873284
24,318.205760611623,329.587655073112,11.381894461488969,V42,0.11426191859641752,0.8857380814035826,1,88.57380814035825
20,391.205760611623,402.58765507311205,11.381894461489026,V43,0.5453021505473141,0.4546978494526858,0,54.530215054731414
26,393.205760611623,404.58765507311205,11.381894461489026,V44,0.6031117507263919,0.3968882492736081,0,60.31117507263919
29,388.205760611623,399.58765507311205,11.381894461489026,V45,0.45721699351621253,0.5427830064837874,1,54.27830064837874
