edad,peso_inicial,peso_final,ganancia,id_animal,enfermos,estables,prediccion,grados_pertenencia
19,427.878126951447,434.83771365332296,6.959586701875992,V1,0.9986919073857154,0.0013080926142844894,0,99.86919073857155
29,443.878126951447,450.83771365332296,6.959586701875992,V2,0.9566041662580184,0.04339583374198167,0,95.66041662580183
23,422.878126951447,429.83771365332296,6.959586701875992,V3,0.9978386773580118,0.0021613226419881153,0,99.78386773580118
18,456.878126951447,463.83771365332296,6.959586701875992,V4,0.9089915992315339,0.09100840076846607,0,90.89915992315339
22,439.878126951447,446.83771365332296,6.959586701875992,V5,0.9704098265452377,0.029590173454762295,0,97.04098265452376
19,458.878126951447,465.83771365332296,6.959586701875992,V6,0.9018094674774814,0.0981905325225186,0,90.18094674774814
22,423.878126951447,430.83771365332296,6.959586701875992,V7,0.9989505362346848,0.001049463765315242,0,99.89505362346847
22,461.878126951447,468.83771365332296,6.959586701875992,V8,0.8912422500409163,0.10875774995908374,0,89.12422500409163
19,454.878126951447,461.83771365332296,6.959586701875992,V9,0.9162642454640872,0.08373575453591277,0,91.62642454640873
26,467.68587647339103,473.82239571885697,6.136519245465934,V10,0.8728437467043177,0.12715625329568223,0,87.28437467043177
27,437.68587647339103,443.82239571885697,6.136519245465934,V11,0.9783457259449961,0.02165427405500395,0,97.83457259449962
18,445.68587647339103,451.82239571885697,6.136519245465934,V12,0.951333342808915,0.04866665719108496,0,95.1333342808915
27,442.68587647339103,448.82239571885697,6.136519245465934,V13,0.9619840075696139,0.03801599243038619,0,96.19840075696139
26,460.68587647339103,466.82239571885697,6.136519245465934,V14,0.8967057476809234,0.10329425231907657,0,89.67057476809234
19,417.68587647339103,423.82239571885697,6.136519245465934,V15,0.9793790344146859,0.020620965585314177,0,97.93790344146859
26,392.68587647339103,398.82239571885697,6.136519245465934,V16,0.5113895715799291,0.4886104284200709,0,51.13895715799291
23,438.68587647339103,444.82239571885697,6.136519245465934,V17,0.9752695715972086,0.024730428402791355,0,97.52695715972087
19,393.68587647339103,399.82239571885697,6.136519245465934,V18,0.5408538924372247,0.4591461075627753,0,54.08538924372247
19,440.01620967016,447.39283708474005,7.376627414580071,V19,0.9693574720038284,0.030642527996171596,0,96.93574720038283
27,384.01620967016,391.39283708474,7.376627414580014,V20,0.28432770645796956,0.7156722935420305,1,71.56722935420305
18,423.01620967016,430.39283708474,7.376627414580014,V21,0.9984552386620439,0.0015447613379562367,0,99.84552386620439
25,377.01620967016,384.39283708474,7.376627414580014,V22,0.13481388032057934,0.8651861196794206,1,86.51861196794206
20,447.01620967016,454.39283708474005,7.376627414580071,V23,0.9445470257092119,0.05545297429078807,0,94.45470257092119
26,443.01620967016,450.39283708474005,7.376627414580071,V24,0.9590143053934888,0.040985694606511115,0,95.90143053934888
25,463.01620967016,470.39283708474005,7.376627414580071,V25,0.8866357029793934,0.11336429702060653,0,88.66357029793934
29,460.01620967016,467.39283708474005,7.376627414580071,V26,0.8970844825547845,0.10291551744521563,0,89.70844825547844
21,453.491466240795,459.110139628377,5.618673387582021,V27,0.9234542479498619,0.076545752050138,0,92.34542479498619
19,445.491466240795,451.110139628377,5.618673387582021,V28,0.9527477865430042,0.04725221345699589,0,95.27477865430042
29,439.491466240795,445.110139628377,5.618673387582021,V29,0.9732694920293896,0.026730507970610395,0,97.32694920293896
19,430.491466240795,436.110139628377,5.618673387582021,V30,0.9955667364446436,0.004433263555356308,0,99.55667364446435
22,407.491466240795,413.110139628377,5.618673387582021,V31,0.8684491822081336,0.13155081779186642,0,86.84491822081335
28,417.491466240795,423.110139628377,5.618673387582021,V32,0.9763883260204563,0.0236116739795438,0,97.63883260204564
22,414.491466240795,420.110139628377,5.618673387582021,V33,0.9552966506730184,0.04470334932698175,0,95.52966506730183
20,388.491466240795,394.110139628377,5.618673387582021,V34,0.3817258422862173,0.6182741577137827,1,61.82741577137827
20,445.491466240795,451.110139628377,5.618673387582021,V35,0.9527477865430042,0.04725221345699589,0,95.27477865430042
19,391.01304712062006,397.07114884598997,6.058101725369909,V36,0.4608928273899292,0.5391071726100709,1,53.91071726100709
27,427.01304712062006,433.07114884598997,6.058101725369909,V37,0.9989977230600504,0.0010022769399494478,0,99.89977230600505
22,449.01304712062006,455.0711488459901,6.0581017253700225,V38,0.939295691119454,0.06070430888054594,0,93.9295691119454
20,419.01304712062006,425.07114884598997,6.058101725369909,V39,0.9854228505644598,0.014577149435540377,0,98.54228505644598
23,385.01304712062006,391.07114884598997,6.058101725369909,V40,0.2933625924802028,0.7066374075197972,1,70.66374075197972
27,432.01304712062006,438.07114884598997,6.058101725369909,V41,0.9928563355622206,0.0071436644377793285,0,99.28563355622207
24,381.01304712062006,387.07114884598997,6.058101725369909,V42,0.19927610544980928,0.8007238945501908,1,80.07238945501908
20,454.01304712062006,460.0711488459901,6.0581017253700225,V43,0.9208758904393773,0.07912410956062266,0,92.08758904393774
26,456.01304712062006,462.0711488459901,6.0581017253700225,V44,0.9135686208142397,0.08643137918576026,0,91.35686208142397
29,451.01304712062006,457.0711488459901,6.0581017253700225,V45,0.9319224051628159,0.06807759483718402,0,93.19224051628159
