edad,peso_inicial,peso_final,ganancia,id_animal
19,340.71411867282904,348.51474789360395,7.800629220774908,V1
29,356.714118672829,364.51474789360395,7.800629220774965,V2
23,335.71411867282904,343.514747893604,7.800629220774965,V3
18,369.714118672829,377.51474789360395,7.800629220774965,V4
22,352.714118672829,360.51474789360395,7.800629220774965,V5
19,371.714118672829,379.51474789360395,7.800629220774965,V6
22,336.71411867282904,344.51474789360395,7.800629220774908,V7
22,374.714118672829,382.51474789360395,7.800629220774965,V8
19,367.714118672829,375.51474789360395,7.800629220774965,V9
26,388.333824746687,395.978791452289,7.6449667056019734,V10
27,358.333824746687,365.978791452289,7.6449667056019734,V11
18,366.333824746687,373.978791452289,7.6449667056019734,V12
27,363.333824746687,370.978791452289,7.6449667056019734,V13
26,381.333824746687,388.978791452289,7.6449667056019734,V14
19,338.333824746687,345.978791452289,7.6449667056019734,V15
26,313.333824746687,320.978791452289,7.6449667056019734,V16
23,359.333824746687,366.978791452289,7.6449667056019734,V17
19,314.333824746687,321.978791452289,7.6449667056019734,V18
19,359.66545435491304,366.317006377842,6.651552022928968,V19
27,303.665454354913,310.317006377842,6.651552022929025,V20
18,342.665454354913,349.317006377842,6.651552022929025,V21
25,296.665454354913,303.317006377842,6.651552022929025,V22
20,366.66545435491304,373.317006377842,6.651552022928968,V23
26,362.66545435491304,369.317006377842,6.651552022928968,V24
25,382.66545435491304,389.317006377842,6.651552022928968,V25
29,379.66545435491304,386.317006377842,6.651552022928968,V26
21,383.58439146741205,388.909139206872,5.324747739459951,V27
19,375.58439146741205,380.909139206872,5.324747739459951,V28
29,369.58439146741205,374.909139206872,5.324747739459951,V29
19,360.58439146741205,365.909139206872,5.324747739459951,V30
22,337.584391467412,342.909139206872,5.324747739460008,V31
28,347.58439146741205,352.909139206872,5.324747739459951,V32
22,344.58439146741205,349.909139206872,5.324747739459951,V33
20,318.584391467412,323.909139206872,5.324747739460008,V34
20,375.58439146741205,380.909139206872,5.324747739459951,V35
19,309.271369708789,315.985684037033,6.714314328244029,V36
27,345.271369708789,351.985684037033,6.714314328244029,V37
22,367.271369708789,373.985684037033,6.714314328244029,V38
20,337.271369708789,343.985684037033,6.714314328244029,V39
23,303.271369708789,309.985684037033,6.714314328244029,V40
27,350.271369708789,356.985684037033,6.714314328244029,V41
24,299.271369708789,305.985684037033,6.714314328244029,V42
20,372.271369708789,378.985684037033,6.714314328244029,V43
26,374.271369708789,380.985684037033,6.714314328244029,V44
29,369.271369708789,375.985684037033,6.714314328244029,V45
