edad,peso_inicial,peso_final,ganancia,id_animal
19,395.40872600865094,407.183481181235,11.774755172584037,V1
29,411.40872600865094,423.183481181235,11.774755172584037,V2
23,390.40872600865094,402.183481181235,11.774755172584037,V3
18,424.40872600865094,436.183481181235,11.774755172584037,V4
22,407.40872600865094,419.183481181235,11.774755172584037,V5
19,426.40872600865094,438.183481181235,11.774755172584037,V6
22,391.40872600865094,403.183481181235,11.774755172584037,V7
22,429.40872600865094,441.183481181235,11.774755172584037,V8
19,422.40872600865094,434.183481181235,11.774755172584037,V9
26,438.56051978830396,447.337416095993,8.776896307689015,V10
27,408.56051978830396,417.337416095993,8.776896307689015,V11
18,416.56051978830396,425.337416095993,8.776896307689015,V12
27,413.56051978830396,422.337416095993,8.776896307689015,V13
26,431.56051978830396,440.337416095993,8.776896307689015,V14
19,388.56051978830396,397.337416095993,8.776896307689015,V15
26,363.56051978830396,372.337416095993,8.776896307689015,V16
23,409.56051978830396,418.337416095993,8.776896307689015,V17
19,364.56051978830396,373.337416095993,8.776896307689015,V18
19,412.087352078244,421.18005690179496,9.092704823550946,V19
27,356.087352078244,365.18005690179496,9.092704823550946,V20
18,395.087352078244,404.18005690179496,9.092704823550946,V21
25,349.087352078244,358.18005690179496,9.092704823550946,V22
20,419.087352078244,428.18005690179496,9.092704823550946,V23
26,415.087352078244,424.18005690179496,9.092704823550946,V24
25,435.087352078244,444.18005690179496,9.092704823550946,V25
29,432.087352078244,441.18005690179496,9.092704823550946,V26
21,429.149523404394,438.499117294941,9.349593890546998,V27
19,421.149523404394,430.499117294941,9.349593890546998,V28
29,415.149523404394,424.499117294941,9.349593890546998,V29
19,406.149523404394,415.499117294941,9.349593890546998,V30
22,383.149523404394,392.499117294941,9.349593890546998,V31
28,393.149523404394,402.499117294941,9.349593890546998,V32
22,390.149523404394,399.499117294941,9.349593890546998,V33
20,364.149523404394,373.499117294941,9.349593890546998,V34
20,421.149523404394,430.499117294941,9.349593890546998,V35
19,362.341302483941,371.050936157193,8.709633673252029,V36
27,398.341302483941,407.050936157193,8.709633673252029,V37
22,420.341302483941,429.050936157193,8.709633673252029,V38
20,390.341302483941,399.050936157193,8.709633673252029,V39
23,356.341302483941,365.050936157193,8.709633673252029,V40
27,403.341302483941,412.050936157193,8.709633673252029,V41
24,352.341302483941,361.050936157193,8.709633673252029,V42
20,425.341302483941,434.050936157193,8.709633673252029,V43
26,427.341302483941,436.050936157193,8.709633673252029,V44
29,422.341302483941,431.050936157193,8.709633673252029,V45
