,dia,peso,raza,genero,codigo_animal
0,0,36.28132677392646,CC,Macho,CC_M_1
1,30,57.09161540957046,CC,Macho,CC_M_1
2,60,76.7323900089961,CC,Macho,CC_M_1
3,90,96.28983050412393,CC,Macho,CC_M_1
4,120,126.6022890393673,CC,Macho,CC_M_1
5,150,136.24605086842396,CC,Macho,CC_M_1
6,180,150.2213300915665,CC,Macho,CC_M_1
7,210,172.16585096565836,CC,Macho,CC_M_1
8,240,171.7720041609258,CC,Macho,CC_M_1
9,270,191.83555227978314,CC,Macho,CC_M_1
10,300,210.0330439782853,CC,Macho,CC_M_1
11,330,219.76937732374887,CC,Macho,CC_M_1
12,360,237.6147963485098,CC,Macho,CC_M_1
13,390,241.31281678042893,CC,Macho,CC_M_1
14,420,250.072431509738,CC,Macho,CC_M_1
15,450,267.5798537184987,CC,Macho,CC_M_1
16,480,273.07356743713154,CC,Macho,CC_M_1
17,510,287.6878716661127,CC,Macho,CC_M_1
18,540,293.9576424077694,CC,Macho,CC_M_1
19,570,321.0926844550449,CC,Macho,CC_M_1
20,600,310.90094193470975,CC,Macho,CC_M_1
21,630,317.35473224790064,CC,Macho,CC_M_1
22,660,322.6813961223901,CC,Macho,CC_M_1
23,690,335.1734656431035,CC,Macho,CC_M_1
24,720,337.7230165644311,CC,Macho,CC_M_1
25,750,344.75124743534053,CC,Macho,CC_M_1
26,780,352.4912293470206,CC,Macho,CC_M_1
27,810,363.58439886799573,CC,Macho,CC_M_1
28,840,364.5080535544893,CC,Macho,CC_M_1
29,870,373.50917315572775,CC,Macho,CC_M_1
30,900,376.83770526307137,CC,Macho,CC_M_1
31,930,383.7528536833711,CC,Macho,CC_M_1
32,960,387.5500616272707,CC,Macho,CC_M_1
33,990,393.9933793273539,CC,Macho,CC_M_1
34,1020,394.36020014431955,CC,Macho,CC_M_1
35,1050,404.93213465167184,CC,Macho,CC_M_1
36,1080,405.9696297423716,CC,Macho,CC_M_1
37,1110,406.61904995462316,CC,Macho,CC_M_1
38,1140,412.3704829082704,CC,Macho,CC_M_1
39,1170,418.4200512081588,CC,Macho,CC_M_1
40,1200,419.3374659404689,CC,Macho,CC_M_1
41,1230,421.6586089699291,CC,Macho,CC_M_1
42,1260,425.0972721238478,CC,Macho,CC_M_1
43,1290,435.90015841693236,CC,Macho,CC_M_1
44,1320,436.77409022347723,CC,Macho,CC_M_1
45,1350,436.7315022789558,CC,Macho,CC_M_1
46,1380,436.19890464810936,CC,Macho,CC_M_1
47,1410,439.5312888872785,CC,Macho,CC_M_1
48,1440,443.30549922887803,CC,Macho,CC_M_1
49,1470,444.4989617220443,CC,Macho,CC_M_1
50,1500,446.73481630607165,CC,Macho,CC_M_1
51,1530,452.1372408923693,CC,Macho,CC_M_1
52,1560,452.20025403252,CC,Macho,CC_M_1
53,1590,449.58768076046465,CC,Macho,CC_M_1
54,1620,457.08142248075995,CC,Macho,CC_M_1
55,1650,454.28868609817647,CC,Macho,CC_M_1
56,1680,459.22643317674857,CC,Macho,CC_M_1
57,1710,454.518294620289,CC,Macho,CC_M_1
58,1740,457.2211845243906,CC,Macho,CC_M_1
59,1770,460.8516123641937,CC,Macho,CC_M_1
60,1800,463.341487607969,CC,Macho,CC_M_1
61,1830,464.96273942542484,CC,Macho,CC_M_1
62,1860,465.1272082789764,CC,Macho,CC_M_1
63,1890,466.13652027865004,CC,Macho,CC_M_1
64,1920,468.2575611060044,CC,Macho,CC_M_1
65,1950,467.67134311710777,CC,Macho,CC_M_1
66,1980,470.1008289888874,CC,Macho,CC_M_1
67,2010,470.12068554140967,CC,Macho,CC_M_1
68,2040,471.0002010000909,CC,Macho,CC_M_1
69,2070,473.06508011473585,CC,Macho,CC_M_1
70,2100,472.83896472566875,CC,Macho,CC_M_1
71,2130,476.8009632665138,CC,Macho,CC_M_1
72,2160,475.25965768858794,CC,Macho,CC_M_1
73,2190,471.8296887487871,CC,Macho,CC_M_1
74,2220,477.00616810509246,CC,Macho,CC_M_1
75,2250,479.67132627343454,CC,Macho,CC_M_1
76,2280,473.92817789337096,CC,Macho,CC_M_1
77,2310,478.1207046877739,CC,Macho,CC_M_1
78,2340,480.645303445465,CC,Macho,CC_M_1
79,2370,484.0985123111932,CC,Macho,CC_M_1
80,2400,481.53587537825547,CC,Macho,CC_M_1
81,2430,481.143854053596,CC,Macho,CC_M_1
82,2460,482.69131118108737,CC,Macho,CC_M_1
83,2490,480.38167019477413,CC,Macho,CC_M_1
84,2520,482.59508667817306,CC,Macho,CC_M_1
85,2550,482.76006846661943,CC,Macho,CC_M_1
86,2580,489.89477607851455,CC,Macho,CC_M_1
87,2610,479.1952161794648,CC,Macho,CC_M_1
88,2640,483.43341435777114,CC,Macho,CC_M_1
89,2670,486.0870427191022,CC,Macho,CC_M_1
90,0,35.84932118649332,CC,Macho,CC_M_2
91,30,60.611945701345704,CC,Macho,CC_M_2
92,60,71.48756851184667,CC,Macho,CC_M_2
93,90,93.53919773185078,CC,Macho,CC_M_2
94,120,112.65280140454655,CC,Macho,CC_M_2
95,150,130.5660697002566,CC,Macho,CC_M_2
96,180,143.64662478346588,CC,Macho,CC_M_2
97,210,158.15861459141834,CC,Macho,CC_M_2
98,240,180.56366041618364,CC,Macho,CC_M_2
99,270,192.708308533709,CC,Macho,CC_M_2
100,300,208.72544879739786,CC,Macho,CC_M_2
101,330,220.75701170368947,CC,Macho,CC_M_2
102,360,229.2634956554727,CC,Macho,CC_M_2
