enfermos,estables
0.10622734857490829,0.8937726514250918
0.48209359490365217,0.5179064050963479
0.04831685032518136,0.9516831496748186
0.8215015621044958,0.17849843789550418
0.36691493821145826,0.6330850617885417
0.8586430944929282,0.1413569055070717
0.057653931824057425,0.9423460681759426
0.9049286886951224,0.09507131130487749
0.7793825186236648,0.2206174813763351
0.9885611673206565,0.011438832679343468
0.4190339078170327,0.5809660921829672
0.6516144674693617,0.3483855325306382
0.5661860897712232,0.4338139102287768
0.9408638969997937,0.059136103000206365
0.03680929903362323,0.9631907009663768
0.028733048745277424,0.9712669512547225
0.4482313356255906,0.5517686643744094
0.025494591986652174,0.9745054080133477
0.48090793958890427,0.5190920604110957
0.0612147930077889,0.938785206992211
0.09207678022305106,0.9079232197769489
0.08682104531789613,0.9131789546821039
0.6802830137455824,0.3197169862544176
0.5687255870692334,0.4312744129307666
0.957873792639285,0.042126207360715096
0.9289568652849209,0.07104313471507903
0.9238840099309437,0.07611599006905644
0.7887469988117497,0.21125300118825027
0.6379520650501821,0.362047934949818
0.3766811421547092,0.6233188578452908
0.012049125735720928,0.9879508742642791
0.09578246986843894,0.9042175301315611
0.059816376279085495,0.9401836237209145
0.024165073596183972,0.975834926403816
0.7887469988117497,0.21125300118825027
0.036971205658292774,0.9630287943417072
0.15261254105045868,0.8473874589495414
0.7274045323820305,0.27259546761796954
0.047377542376862584,0.9526224576231374
0.05826644533176616,0.9417335546682339
0.2580852289654776,0.7419147710345223
0.07290889505783121,0.9270911049421687
0.8365123363035938,0.16348766369640624
0.8715740121574234,0.12842598784257664
0.7745756020463919,0.22542439795360816
