enfermos,estables
0.01598252543084595,0.984017474569154
0.010622717410481514,0.9893772825895185
0.03142089163032145,0.9685791083696785
0.13716345203000904,0.862836547969991
0.0015343909823898642,0.9984656090176101
0.17401653513607188,0.8259834648639282
0.0281129262684571,0.9718870737315429
0.2386589567168381,0.7613410432831619
0.10538887191529668,0.8946111280847033
0.6099862581311513,0.3900137418688487
0.016165300711371986,0.983834699288628
0.08265481087873675,0.9173451891212632
0.050079735003787054,0.9499202649962131
0.4053982823810932,0.5946017176189068
0.024020577005407193,0.9759794229945927
0.11305791833638576,0.8869420816636143
0.021152065904792145,0.9788479340952078
0.10960625688394948,0.8903937431160506
0.017500970721347084,0.9824990292786528
0.14792503552013128,0.8520749644798686
0.01461227101927961,0.9853877289807204
0.16833733638427978,0.8316626636157203
0.07379985556966905,0.9262001444303309
0.0357412423233053,0.9642587576766948
0.41293836267900175,0.5870616373209981
0.3289887720952359,0.6710112279047641
0.39367046710896775,0.6063295328910323
0.1928902235025869,0.8071097764974131
0.09082488995638867,0.9091751100436114
0.014901658903122715,0.9850983410968772
0.03553197108130687,0.9644680289186931
0.007180231073408379,0.9928197689265916
0.014047449691046628,0.9859525503089533
0.10421531469005241,0.8957846853099476
0.1928902235025869,0.8071097764974131
0.1307767500812177,0.8692232499187823
0.008857804279330476,0.9911421957206696
0.07975874896817813,0.9202412510318217
0.03160557177861478,0.9683944282213851
0.14959686962231494,0.8504031303776851
0.0014603281103991422,0.9985396718896008
0.16139772404548214,0.8386022759545179
0.15633534358402226,0.8436646564159778
0.19577093144134303,0.804229068558657
0.1066643508186077,0.8933356491813923
