enfermos,estables
0.06924643817085638,0.9307535618291437
0.014532784224183165,0.9854672157758169
0.08762962760748758,0.9123703723925124
0.003341435760176817,0.9966585642398232
0.026461976797400567,0.9735380232025994
0.008389444886311565,0.9916105551136883
0.08398177376370397,0.9160182262362961
0.021308505737859668,0.9786914942621402
0.0006843118770960575,0.999315688122904
0.19915230929364297,0.8008476907063571
0.00996062984740525,0.9900393701525947
4.993264907104386e-05,0.999950067350929
0.0013015978404944952,0.9986984021595054
0.08114467067521891,0.9188553293247811
0.0773732522463447,0.9226267477536554
0.16066517090220536,0.8393348290977946
0.007711581461133713,0.9922884185388663
0.15775858909808388,0.8422414109019162
0.007556737455780699,0.9924432625442193
0.1875505933335177,0.8124494066664824
0.06230874357009465,0.9376912564299053
0.20449396720987026,0.7955060327901298
7.385272357883302e-05,0.9999261472764212
0.0023677157394513143,0.9976322842605486
0.09529395569494009,0.90470604430506
0.059243729793934524,0.9407562702060654
0.11025502742790955,0.8897449725720904
0.02662855250280865,0.9733714474971913
0.0031417430485333585,0.9968582569514667
0.005496628170749149,0.994503371829251
0.08064976763008286,0.9193502323699171
0.04390968656733622,0.9560903134326637
0.05480689904154234,0.9451931009584578
0.14542080854148404,0.854579191458516
0.02662855250280865,0.9733714474971913
0.17215661854056705,0.8278433814594329
0.051855112026104294,0.9481448879738957
0.0004409729988589306,0.9995590270011412
0.08136398628592137,0.9186360137140785
0.18795535699582108,0.8120446430041789
0.03406417780984505,0.9659358221901551
0.19780937404989532,0.8021906259501046
0.010791504907247758,0.9892084950927521
0.01970809291944889,0.9802919070805511
0.0027806856395281776,0.9972193143604718
